cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL,base_battery,profile_type
167,1.439720890449249,,31.043106242933145,2.013749786934945,,0.7821591270049669,98,B0018_N10,False,B0018,Normal
168,1.4339498565837228,,23.40471255910673,0.00532883425622,,0.779345449507117,97,B0018_N10,False,B0018,Normal
169,1.428161584975739,,31.14798561535503,2.0122759149701963,,0.7763854848927441,96,B0018_N10,False,B0018,Normal
170,1.4268336233751089,,23.296812136069065,0.000137581455393,,0.7755469441277559,95,B0018_N10,False,B0018,Normal
171,1.4244221119072284,,30.8975029294628,2.001724427313325,,0.7743315549524342,94,B0018_N10,False,B0018,Normal
172,1.447300052046508,,23.10221548596645,-0.0015088358897025,,0.7785651188060938,93,B0018_N10,False,B0018,Normal
173,1.4704659315206698,,30.821684059416103,2.0030400515108537,,0.7778015641840288,92,B0018_N10,False,B0018,Normal
174,1.4620593683282574,,23.284514120283724,-0.0057679758379728,,0.7753026141700674,91,B0018_N10,False,B0018,Normal
175,1.4537126522376993,,30.931979341932745,2.0061559083874525,,0.7745790067903222,90,B0018_N10,False,B0018,Normal
176,1.4488073350970896,,23.044350844297856,0.006069858734553,,0.7732039339251324,89,B0018_N10,False,B0018,Normal
177,1.4439464837850489,,30.773623309041287,2.0128017627294983,,0.7756336798378167,88,B0018_N10,False,B0018,Normal
178,1.4359243658203746,,22.818904519351317,0.0079179571190215,,0.7804899778735853,87,B0018_N10,False,B0018,Normal
179,1.4294702696950738,,30.656371008836455,2.017785059069218,,0.7765729494822228,86,B0018_N10,False,B0018,Normal
180,1.423682828784829,,22.63742304102107,0.0040522187018557,,0.7729046095539263,85,B0018_N10,False,B0018,Normal
181,1.4163978721752186,,30.427329208445432,2.0115404587005536,,0.7694660200244985,84,B0018_N10,False,B0018,Normal
182,1.4358603182369665,,22.565530515616302,1.9265511645393143,,0.7662508867196615,83,B0018_N10,False,B0018,Normal
183,1.4556652067174782,,30.99631043616941,2.017571678569657,,0.769486664365561,82,B0018_N10,False,B0018,Normal
184,1.442640968850806,,23.3250030998572,0.0104086484551852,,0.77425786336485,81,B0018_N10,False,B0018,Normal
185,1.4300541688477275,,31.120216910463192,2.013845901091131,,0.7761091208529503,80,B0018_N10,False,B0018,Normal
186,1.4257668346785657,,23.474180941131973,0.0096477839240794,,0.7736541749107534,79,B0018_N10,False,B0018,Normal
187,1.4213160768968285,,31.240122978988783,2.0151886671687813,,0.7713058115108772,78,B0018_N10,False,B0018,Normal
188,1.4189427162529005,,33.879308143270805,3.6114566907629975,,0.7702349958679235,77,B0018_N10,False,B0018,Normal
189,1.416692952054265,,31.36737041590966,2.007311178375257,,0.7693326156354681,76,B0018_N10,False,B0018,Normal
190,1.411980189675628,,23.39293791103613,0.0030073524399242,,0.7664612543062093,75,B0018_N10,False,B0018,Normal
191,1.4071126691962854,,31.09173726411599,2.007765901887946,,0.7638436850710631,74,B0018_N10,False,B0018,Normal
192,1.4081143906417353,,24.868025198389823,1.9093273497066776,,0.7647039600721197,73,B0018_N10,False,B0018,Normal
193,1.4093528828605135,,31.16435019152221,2.0073057174705387,,0.765391157749083,72,B0018_N10,False,B0018,Normal
194,1.4033504542618864,,23.261707701532643,0.0032723280068001,,0.7621977151274862,71,B0018_N10,False,B0018,Normal
195,1.3972470761905105,,31.168754144480456,2.0062775040731045,,0.7592809302892505,70,B0018_N10,False,B0018,Normal
196,1.3947618600490357,,23.29824843279907,-0.0006832155394138,,0.758257783894555,69,B0018_N10,False,B0018,Normal
197,1.3929835834677975,,31.218511664259783,2.005657332689536,,0.7576099592323545,68,B0018_N10,False,B0018,Normal
198,1.391271694915008,,23.44014453865316,-0.0047930218306974,,0.7565123504674357,67,B0018_N10,False,B0018,Normal
199,1.3893314714642766,,31.24266471509089,2.008094369858359,,0.7555629457359401,66,B0018_N10,False,B0018,Normal
200,1.3843793566476672,,33.67316636745037,1.8191116549552353,,0.7526502698633054,65,B0018_N10,False,B0018,Normal
201,1.379179184032853,,31.210690098355816,2.003384759824092,,0.7493950249658942,64,B0018_N10,False,B0018,Normal
202,1.3830999971162794,,23.325623075773187,-0.0106495802031743,,0.7511898168638286,63,B0018_N10,False,B0018,Normal
203,1.3857339186899298,,31.331942923869335,2.0006374897163934,,0.7527607277035037,62,B0018_N10,False,B0018,Normal
204,1.378205815870027,,23.270419620986896,-0.0052241625624381,,0.748820446562225,61,B0018_N10,False,B0018,Normal
205,1.369751328800828,,31.308369816438308,2.005308474750446,,0.7449790361487933,60,B0018_N10,False,B0018,Normal
206,1.3711027216478036,,23.384434227031335,-0.0002759616843823,,0.7458059625231402,59,B0018_N10,False,B0018,Normal
207,1.3728918530858565,,31.367634159322193,2.005198841868541,,0.7466027446317022,58,B0018_N10,False,B0018,Normal
208,1.3705870208671131,,28.563446932951184,-0.0050466383698064,,0.7451662314550128,57,B0018_N10,False,B0018,Normal
209,1.367821710724351,,31.25808805071048,2.006407641976085,,0.7439627856479459,56,B0018_N10,False,B0018,Normal
210,1.361852517303504,,23.560439970320292,2.7922176976856016e-05,,0.7409804672558031,55,B0018_N10,False,B0018,Normal
211,1.357231238837883,,31.459786846390568,2.0020408053634347,,0.7375630928336205,54,B0018_N10,False,B0018,Normal
212,1.4086815991015598,,22.509632984356426,0.002029288492069,,0.7368756170234445,53,B0018_N10,False,B0018,Normal
213,1.4596158986893886,,30.154110301511864,2.009590254150441,,0.7397485555729681,52,B0018_N10,False,B0018,Normal
214,1.4538031592574077,,23.11068451928151,-0.0020305226295545,,0.7434320632206711,51,B0018_N10,False,B0018,Normal
215,1.4495543858084778,,30.804492604904997,2.0023050336758454,,0.740509474654562,50,B0018_N10,False,B0018,Normal
216,1.4440010205914289,,23.537217778104043,-0.0015302614173882,,0.7391171692382595,49,B0018_N10,False,B0018,Normal
217,1.4382989101225063,,31.057740533362296,2.0011402779922705,,0.7393406046101718,48,B0018_N10,False,B0018,Normal
218,1.4331119936660317,,23.38644515733953,-0.0075265555758414,,0.7363434383643831,47,B0018_N10,False,B0018,Normal
219,1.4272792365371667,,31.180409392340312,1.999228864578106,,0.7321154136350149,46,B0018_N10,False,B0018,Normal
220,1.4200821320104686,,23.12277326017149,-0.005006330555361,,0.7344656469995626,45,B0018_N10,False,B0018,Normal
221,1.412626868600327,,30.710825133481617,2.0043700127349675,,0.7298294581389018,44,B0018_N10,False,B0018,Normal
222,1.4125879191265387,,22.91682316634093,-0.0020466999998552,,0.7286956334341455,43,B0018_N10,False,B0018,Normal
223,1.4130689208778864,,30.682953817512185,1.9999941436146256,,0.7334701785118412,42,B0018_N10,False,B0018,Normal
224,1.4052695444124736,,23.01017097077068,-0.0015714866411163,,0.7318351848191496,41,B0018_N10,False,B0018,Normal
225,1.3980636750670634,,30.84305420605858,2.0063424415333557,,0.7271693351036832,40,B0018_N10,False,B0018,Normal
226,1.396832280212905,,33.19582218985071,-0.0036184091430374,,0.7298353746350571,39,B0018_N10,False,B0018,Normal
227,1.394394739065563,,31.44027434194946,2.0078581401990525,,0.7248800540022917,38,B0018_N10,False,B0018,Normal
228,1.3922030673652297,,23.914255959071276,0.0012375661899576,,0.7215890890322291,37,B0018_N10,False,B0018,Normal
229,1.389767180160328,,31.78087752971451,2.0107760211081143,,0.7166320322037785,36,B0018_N10,False,B0018,Normal
230,1.3875847646714523,,34.326367718901786,1.786321264381455,,0.7134160087390496,35,B0018_N10,False,B0018,Normal
231,1.386354970654782,,31.430820572940064,2.004903575636237,,0.7181048597338464,34,B0018_N10,False,B0018,Normal
232,1.387717782086108,,25.143251354301103,1.896980721882772,,0.7154376565348382,33,B0018_N10,False,B0018,Normal
233,1.389044414732303,,31.109184499871677,2.00456884781144,,0.7146039584744116,32,B0018_N10,False,B0018,Normal
234,1.3827808208587071,,33.857219943345605,3.568223981599957,,0.7159856082587917,31,B0018_N10,False,B0018,Normal
235,1.3771876990990102,,30.9269498918612,2.0026152275329525,,0.7164222630826061,30,B0018_N10,False,B0018,Normal
236,1.370367166290527,,33.37877374716215,3.602956517182287,,0.7130169406968042,29,B0018_N10,False,B0018,Normal
237,1.3645017925653935,,30.570710356971677,1.9947867162896615,,0.7090159224109313,28,B0018_N10,False,B0018,Normal
238,1.361500526421259,,33.3554483415584,3.5922061741551423,,0.7082654778178781,27,B0018_N10,False,B0018,Normal
239,1.3584582417882602,,30.651378307735108,1.999045346277441,,0.7076656147172469,26,B0018_N10,False,B0018,Normal
240,1.351860943183157,,22.56806891651843,-0.0040322275438615,,0.7036281672273991,25,B0018_N10,False,B0018,Normal
241,1.346023499503146,,30.355015849518495,2.0048012569000875,,0.7008787144299202,24,B0018_N10,False,B0018,Normal
242,1.3861100819981798,,21.90428944120411,1.93786931550027,,0.7002760522501477,23,B0018_N10,False,B0018,Normal
243,1.4264701877733257,,30.28889257637493,2.010033871058579,,0.7048000277688643,22,B0018_N10,False,B0018,Normal
244,1.4175720172947437,,22.974982378517495,-0.0011299040228154,,0.700694792999236,21,B0018_N10,False,B0018,Normal
245,1.40720694880801,,30.643084308865348,2.005661241637188,,0.7039946148508892,20,B0018_N10,False,B0018,Normal
246,1.4003712204165402,,23.19522732946294,0.0001388926553072,,0.7076243642121218,19,B0018_N10,False,B0018,Normal
247,1.393501064776039,,30.963265494273077,2.0091240127427694,,0.7080868286115433,18,B0018_N10,False,B0018,Normal
248,1.3907850654371814,,23.122595388920026,-0.0016233641212755,,0.7105368654932993,17,B0018_N10,False,B0018,Normal
249,1.3880763771763152,,30.799076594943923,2.0040173936952184,,0.7134491758098856,16,B0018_N10,False,B0018,Normal
250,1.37996777331505,,22.975428424139743,-0.0003245632174153,,0.7165182354364376,15,B0018_N10,False,B0018,Normal
251,1.3708583180315876,,30.691163891925015,2.006337814343319,,0.7144900268429369,14,B0018_N10,False,B0018,Normal
252,1.3752794634328125,,24.434872849111496,3.8231821047426457,,0.7164759214758336,13,B0018_N10,False,B0018,Normal
253,1.3810235907448802,,30.68234151184451,2.008461345360105,,0.7117337024647437,12,B0018_N10,False,B0018,Normal
254,1.3749537891772678,,33.115432419475745,3.599208363608662,,0.7104049941669606,11,B0018_N10,False,B0018,Normal
255,1.368588739525338,,30.96043048878802,2.010806325542564,,0.7148595201828741,10,B0018_N10,False,B0018,Normal
256,1.365416775513514,,23.769357770305117,0.0018521693130178,,0.7171746943159755,9,B0018_N10,False,B0018,Normal
257,1.3617080866653763,,31.621426044079705,2.0117221417557345,,0.7141082050802675,8,B0018_N10,False,B0018,Normal
258,1.36240991013831,,34.08905946564995,3.5928678170614714,,0.7172652118652112,7,B0018_N10,False,B0018,Normal
259,1.3628548888958656,,31.689777176652996,2.0077113770430968,,0.7178037559680511,6,B0018_N10,False,B0018,Normal
260,1.3573652964242198,,23.835471824752226,-0.0007628145847895,,0.7199235295341649,5,B0018_N10,False,B0018,Normal
261,1.3514180784132677,,31.479751584123143,2.0014526095783896,,0.7224235200836682,4,B0018_N10,False,B0018,Normal
262,1.3530645748690422,,25.13499810260663,1.9066071491313348,,0.7180256902885008,3,B0018_N10,False,B0018,Normal
263,1.3553156754204596,,31.051908003919273,2.002701467109354,,0.7153593215994167,2,B0018_N10,False,B0018,Normal
264,1.348697978999437,,23.15453821803786,-0.0004778648914214,,0.718000220929555,1,B0018_N10,False,B0018,Normal
265,1.3421205110727932,,31.101130649206272,2.001431465132331,,0.7135254503003337,0,B0018_N10,True,B0018,Normal
0,1.8607764397618176,,23.84569580833298,0.0027076192429723,,1.0114325303449192,276,B0018_E11,False,B0018,Eco
1,1.8554047625738035,,31.66231268308109,1.929480281782828,,1.0082991133492658,275,B0018_E11,False,B0018,Eco
2,1.84976777101041,,25.07902711370217,0.1592884651940565,,1.005205993601325,274,B0018_E11,False,B0018,Eco
3,1.8436957656566744,,31.191195579485495,1.7673797520291956,,1.0022328677560473,273,B0018_E11,False,B0018,Eco
4,1.8410053886348472,,25.23432514271195,0.317356332320543,,1.0010069882161472,272,B0018_E11,False,B0018,Eco
5,1.8398222445323693,,29.9650797087461,1.607016076503934,,1.0000845613371698,271,B0018_E11,False,B0018,Eco
6,1.8356880785761227,,25.305830032290935,0.4824779934437016,,0.9980906100780422,270,B0018_E11,False,B0018,Eco
7,1.831338561785143,,28.833441075651383,1.4497087760598986,,0.9956247526022034,269,B0018_E11,False,B0018,Eco
8,1.8312705105945284,,26.4944492072117,0.6420066497725688,,0.9953414869090952,268,B0018_E11,False,B0018,Eco
9,1.8321056321204152,,29.297810276490303,1.2884018884761037,,0.9958893752274388,267,B0018_E11,False,B0018,Eco
10,1.8311354317655608,,27.64292739951967,0.8002806223815285,,0.9954253210513068,266,B0018_E11,False,B0018,Eco
11,1.8291272022930416,,28.872395378560604,1.126406093025577,,0.9944376244612416,265,B0018_E11,False,B0018,Eco
12,1.8263145640060543,,28.073513677993983,0.9593100491215772,,0.9927710612091624,264,B0018_E11,False,B0018,Eco
13,1.8226969340476988,,27.92958976881356,0.967636557976078,,0.9908162464994305,263,B0018_E11,False,B0018,Eco
14,1.819395926852414,,28.31352670016138,1.1179125239421088,,0.9891091569038276,262,B0018_E11,False,B0018,Eco
15,1.8169108589628689,,26.941578624544768,0.8058396496235901,,0.987611217627952,261,B0018_E11,False,B0018,Eco
16,1.813232001203217,,28.62340284807929,1.2786897123413514,,0.98567557785095,260,B0018_E11,False,B0018,Eco
17,1.807744384325377,,26.161872187791733,0.6449780092150814,,0.9829130094370748,259,B0018_E11,False,B0018,Eco
18,1.8073063228810564,,29.061540734752857,1.4404376170689523,,0.9823052708108196,258,B0018_E11,False,B0018,Eco
19,1.816664777108575,,25.457429245443723,0.4899050727114573,,0.98709118662299,257,B0018_E11,False,B0018,Eco
20,1.8226977489361644,,29.803983040110683,1.6032669100910215,,0.9903731201072546,256,B0018_E11,False,B0018,Eco
21,1.8172870666967065,,25.368366048809374,0.3309411967171915,,0.9875152079121704,255,B0018_E11,False,B0018,Eco
22,1.8120098315049449,,30.64581682115701,1.7654650588850649,,0.9848406942751884,254,B0018_E11,False,B0018,Eco
23,1.808624825695743,,24.63972691806156,0.1687201475180291,,0.9829704571702662,253,B0018_E11,False,B0018,Eco
24,1.805480209214673,,31.025035351960906,1.9187182506629563,,0.9809075750688102,252,B0018_E11,False,B0018,Eco
25,1.79923870740183,,23.649488289805632,0.0057804097860552,,0.9772152829392436,251,B0018_E11,False,B0018,Eco
26,1.7920691833952704,,30.640130760351656,1.9340712139981264,,0.9736812509178796,250,B0018_E11,False,B0018,Eco
27,1.7885774646569637,,23.843191911772,0.1517315873335851,,0.9716298362019096,249,B0018_E11,False,B0018,Eco
28,1.7846007904330503,,29.78358460209221,1.7755850157641877,,0.969640145845439,248,B0018_E11,False,B0018,Eco
29,1.7833587339663124,,24.426046112085196,1.8393233991055624,,0.9687543183749366,247,B0018_E11,False,B0018,Eco
30,1.7818822712449465,,29.42067582892853,1.9728512463762276,,0.968035121392098,246,B0018_E11,False,B0018,Eco
31,1.777896074734311,,25.64163787540735,0.4755686713979461,,0.9661086868623128,245,B0018_E11,False,B0018,Eco
32,1.7728499702936429,,29.441580075259942,1.4564855009419089,,0.9635713633315028,244,B0018_E11,False,B0018,Eco
33,1.770123859333932,,26.539154577648784,0.6321136022746378,,0.9623278716916712,243,B0018_E11,False,B0018,Eco
34,1.7690220904248062,,28.967215592399096,1.2932400661116077,,0.9615367992110792,242,B0018_E11,False,B0018,Eco
35,1.764006254970024,,26.89452069867556,0.7894080881765446,,0.958808979881278,241,B0018_E11,False,B0018,Eco
36,1.7563811675483174,,27.94456312841468,1.1308483920066412,,0.9550678336155514,240,B0018_E11,False,B0018,Eco
37,1.7514386898298702,,27.00198381761969,0.9509186149769744,,0.9521821415104658,239,B0018_E11,False,B0018,Eco
38,1.7477150961168963,,26.81177235844024,0.9753279784235356,,0.9502609957479256,238,B0018_E11,False,B0018,Eco
39,1.743397653065716,,27.060058819850227,1.1132664834620534,,0.9481604310096868,237,B0018_E11,False,B0018,Eco
40,1.7392490070313693,,25.792782974360733,0.8108126135167357,,0.946032208956592,236,B0018_E11,False,B0018,Eco
41,1.7362619505960184,,27.43349089203727,1.270034511718542,,0.944009488090917,235,B0018_E11,False,B0018,Eco
42,1.7335698041140368,,25.042625657522095,0.6535571649229401,,0.9424852777187088,234,B0018_E11,False,B0018,Eco
43,1.7283592472372191,,28.02292566566017,1.432231000500494,,0.9394797907107824,233,B0018_E11,False,B0018,Eco
44,1.71754620094728,,24.60081426777973,0.4954816544247964,,0.933512518627436,232,B0018_E11,False,B0018,Eco
45,1.7089395861385437,,28.658735479225967,1.5934388775986597,,0.92881953475421,231,B0018_E11,False,B0018,Eco
46,1.7098458863212924,,23.953931466051944,0.3349390208869839,,0.9296019802897592,230,B0018_E11,False,B0018,Eco
47,1.710742422457936,,29.22318614559667,1.7545016550783932,,0.9301616299574434,229,B0018_E11,False,B0018,Eco
48,1.7090450587626045,,23.294362731418197,0.1767598934815176,,0.9291204657408042,228,B0018_E11,False,B0018,Eco
49,1.70829701946894,,29.8557160509125,1.9150115532084488,,0.9287663241346416,227,B0018_E11,False,B0018,Eco
50,1.7282876085967975,,22.673230587671817,0.0195807929934968,,0.9243620432597758,226,B0018_E11,False,B0018,Eco
51,1.748449021637396,,29.925971770923123,1.947572255202084,,0.92314126238381,225,B0018_E11,False,B0018,Eco
52,1.7417181995911155,,23.93564722518629,0.1530753612971168,,0.9249167859915888,224,B0018_E11,False,B0018,Eco
53,1.7336253982759064,,30.174945032317595,1.788931294939427,,0.92900577712969,223,B0018_E11,False,B0018,Eco
54,1.7283895543062175,,25.064841020397953,0.3159913375974921,,0.9313944686137448,222,B0018_E11,False,B0018,Eco
55,1.7237088972116803,,29.989731356442416,1.632003122928618,,0.9368575243701016,221,B0018_E11,False,B0018,Eco
56,1.718996633773623,,25.711922827309262,0.4728630013192032,,0.93411539709863,220,B0018_E11,False,B0018,Eco
57,1.7136210475290197,,29.36625808544003,1.4640652565514096,,0.931435052413502,219,B0018_E11,False,B0018,Eco
58,1.7081203225497117,,26.16120421696683,0.6278850901976702,,0.9282044968081212,218,B0018_E11,False,B0018,Eco
59,1.7018035911453189,,28.508059279874644,1.3070983705446313,,0.924868950929588,217,B0018_E11,False,B0018,Eco
60,1.698037886942804,,26.48000109810272,0.7908652645824441,,0.9228496208628232,216,B0018_E11,False,B0018,Eco
61,1.695807309100383,,27.75632755080686,1.1482825523510294,,0.9213978578160958,215,B0018_E11,False,B0018,Eco
62,1.690685002020203,,27.01336882786484,0.9472698112905612,,0.9190566812353006,214,B0018_E11,False,B0018,Eco
63,1.6844982801062722,,27.16710696783356,0.9852033989112576,,0.91609257216931,213,B0018_E11,False,B0018,Eco
64,1.680228741758068,,27.732792820076188,1.112326473579497,,0.9138534792115808,212,B0018_E11,False,B0018,Eco
65,1.6777908242269468,,26.875224431629395,0.8279910927486837,,0.9125326029258884,211,B0018_E11,False,B0018,Eco
66,1.6740185587787026,,28.64264721311597,1.2717694158141564,,0.9104672353451948,210,B0018_E11,False,B0018,Eco
67,1.6686693370895358,,26.51279226644895,0.6708344748538428,,0.9075277321411952,209,B0018_E11,False,B0018,Eco
68,1.663606259369005,,29.313845834580498,1.4344641994390488,,0.9047799084403364,208,B0018_E11,False,B0018,Eco
69,1.6598103964344426,,25.727551744776665,0.5084544377533264,,0.9026492086417172,207,B0018_E11,False,B0018,Eco
70,1.655685860108404,,29.654012195775877,1.5884553340719656,,0.9004261407506058,206,B0018_E11,False,B0018,Eco
71,1.652032939609969,,24.80529716130243,0.3420575371440177,,0.8980915319825883,205,B0018_E11,False,B0018,Eco
72,1.647590116008146,,30.077121026586095,1.7476488984209335,,0.8957098263843695,204,B0018_E11,False,B0018,Eco
73,1.6431848330966805,,24.042477238424897,0.1891907602265479,,0.8933502858929431,203,B0018_E11,False,B0018,Eco
74,1.63900829008995,,30.476133274461144,1.914537743766373,,0.8908367728183566,202,B0018_E11,False,B0018,Eco
75,1.6332552455496214,,23.384991951560934,0.0290063864221739,,0.8879226828354887,201,B0018_E11,False,B0018,Eco
76,1.6278259766202183,,30.709976569665475,1.9594399978083616,,0.8849688487151505,200,B0018_E11,False,B0018,Eco
77,1.6247653656186212,,24.045316420003857,0.1445940533335529,,0.883364862104117,199,B0018_E11,False,B0018,Eco
78,1.6218015363795706,,30.408528189621112,1.795962288372184,,0.8820567677142191,198,B0018_E11,False,B0018,Eco
79,1.6177060742950522,,24.927656791342773,0.3022714671709246,,0.8799600616791997,197,B0018_E11,False,B0018,Eco
80,1.6136589416506866,,29.938525159810563,1.627320456308801,,0.87786780845139,196,B0018_E11,False,B0018,Eco
81,1.6374559891396472,,24.93838346613929,0.4601442301594643,,0.8745794237122027,195,B0018_E11,False,B0018,Eco
82,1.6670481915319328,,28.629397210832387,1.4727669848578198,,0.874538770387351,194,B0018_E11,False,B0018,Eco
83,1.6663483141443742,,25.709297418979546,0.6185433517895212,,0.8727029596131033,193,B0018_E11,False,B0018,Eco
84,1.6538677544136955,,28.354298849237953,1.310785727095464,,0.8747825019809613,192,B0018_E11,False,B0018,Eco
85,1.6439629847193464,,26.21190525964189,0.7793257912417424,,0.8794858013061726,191,B0018_E11,False,B0018,Eco
86,1.6362896584560165,,27.506450160285567,1.14999590400211,,0.8892226355584192,190,B0018_E11,False,B0018,Eco
87,1.628294345291812,,26.557040982182453,0.9389324433716492,,0.8849910079100222,189,B0018_E11,False,B0018,Eco
88,1.6206852406798604,,26.666328097077702,0.9938357412931638,,0.8808417765103409,188,B0018_E11,False,B0018,Eco
89,1.6154012714323087,,27.001368272153655,1.103612617809569,,0.8780074938891714,187,B0018_E11,False,B0018,Eco
90,1.6122193147366637,,25.848494296024704,0.8344309979132911,,0.8765309897431822,186,B0018_E11,False,B0018,Eco
91,1.6080313817596472,,27.376063828315143,1.2614069439964444,,0.8739113919398281,185,B0018_E11,False,B0018,Eco
92,1.6008269931402694,,25.14878546953882,0.6729197204485665,,0.8699399795719591,184,B0018_E11,False,B0018,Eco
93,1.608106283582977,,30.960615975932793,2.4744641267149534,,0.8741783443727188,183,B0018_E11,False,B0018,Eco
94,1.6499734240174158,,30.20911533335656,2.6810802861640135,,0.870614198570759,182,B0018_E11,False,B0018,Eco
95,1.692402092342455,,24.666282304522927,0.4385821999339933,,0.8686397934828693,181,B0018_E11,False,B0018,Eco
96,1.725769704809986,,29.139304247157824,1.6665624732310027,,0.8693508022378922,180,B0018_E11,False,B0018,Eco
97,1.7213780416940223,,24.390977480828763,0.2748824651287531,,0.8662961295114262,179,B0018_E11,False,B0018,Eco
98,1.7163733961818406,,29.894027219825578,1.8230500420237936,,0.8652517359721152,178,B0018_E11,False,B0018,Eco
99,1.7060403390978751,,23.690018920124658,0.1127301767740992,,0.868409658900744,177,B0018_E11,False,B0018,Eco
100,1.6960060233093408,,30.266022073136483,1.9813461608806504,,0.8668485587724754,176,B0018_E11,False,B0018,Eco
101,1.686875342367197,,23.40813900741685,0.0511899810432235,,0.8636222012102894,175,B0018_E11,False,B0018,Eco
102,1.6780461949292738,,29.858780954853465,1.875094775424325,,0.8619708644714439,174,B0018_E11,False,B0018,Eco
103,1.6693699326444595,,23.949034201323418,0.2078598948775967,,0.8644533749241888,173,B0018_E11,False,B0018,Eco
104,1.6608866460741358,,29.335236048772337,1.7124419262614887,,0.8623539634403232,172,B0018_E11,False,B0018,Eco
105,1.6621411418666776,,25.03677045300361,0.3672884478727772,,0.8635105462431368,171,B0018_E11,False,B0018,Eco
106,1.6651389481369896,,29.445369847632527,1.549297911266336,,0.8666258886026037,170,B0018_E11,False,B0018,Eco
107,1.658709612541696,,25.716255317240208,0.5270610682669095,,0.8633324454625106,169,B0018_E11,False,B0018,Eco
108,1.6490755576397462,,28.746995389786026,1.3900922087415657,,0.8667003426096777,168,B0018_E11,False,B0018,Eco
109,1.6397400758918068,,26.14259470260321,0.6863544875710815,,0.8659097072959514,167,B0018_E11,False,B0018,Eco
110,1.629749580410062,,28.03943809141936,1.2310025611647626,,0.8680541263491667,166,B0018_E11,False,B0018,Eco
111,1.6216362889938565,,26.53092548038821,0.8455043967624094,,0.8719480173142443,165,B0018_E11,False,B0018,Eco
112,1.6150009139563402,,27.31390154624714,1.0748017508500762,,0.8780096169592312,164,B0018_E11,False,B0018,Eco
113,1.6103981468399935,,27.009381319275796,1.0103898365016055,,0.8754723980682387,163,B0018_E11,False,B0018,Eco
114,1.6079752523145483,,26.594451032847168,0.9174272594067876,,0.8737009176532535,162,B0018_E11,False,B0018,Eco
115,1.6158494739027665,,27.542295697792973,1.1726370076408204,,0.8778182815756497,161,B0018_E11,False,B0018,Eco
116,1.6374256630629525,,23.2289631595765,0.0025810719963948,,0.8821342299658594,160,B0018_E11,False,B0018,Eco
117,1.6590755415990823,,25.641661803616643,0.6784639039843646,,0.8807673397948654,159,B0018_E11,False,B0018,Eco
118,1.6694401098637244,,28.58052538090545,1.4158569196315394,,0.8856492936589538,158,B0018_E11,False,B0018,Eco
119,1.6536521746416162,,25.455902899084673,0.5212658489405105,,0.886140201446901,157,B0018_E11,False,B0018,Eco
120,1.6382948204489352,,29.196719120642108,1.5766777261586384,,0.8898240344109631,156,B0018_E11,False,B0018,Eco
121,1.624760506201191,,24.833936747945284,0.357758875956521,,0.882770292110695,155,B0018_E11,False,B0018,Eco
122,1.6120928687154432,,29.78871856184927,1.7290655504626855,,0.8759839123767973,154,B0018_E11,False,B0018,Eco
123,1.6021554736958648,,24.165901376239457,0.196597401729432,,0.870437595145046,153,B0018_E11,False,B0018,Eco
124,1.5925061477296143,,30.23714109150202,1.892063543244398,,0.8651870515717545,152,B0018_E11,False,B0018,Eco
125,1.5897483920020057,,23.510473334488495,0.0391977856287005,,0.8638029110443985,151,B0018_E11,False,B0018,Eco
126,1.5869753597474574,,30.423717564816517,1.9645498530214371,,0.8623456476656202,150,B0018_E11,False,B0018,Eco
127,1.5840269227406163,,23.603274898104885,0.1280445772350886,,0.860649247477098,149,B0018_E11,False,B0018,Eco
128,1.580764343801999,,29.86203144721366,1.8094980947486965,,0.8590076488160177,148,B0018_E11,False,B0018,Eco
129,1.573184944260997,,24.33650603524639,0.2880978427149046,,0.8552612425293104,147,B0018_E11,False,B0018,Eco
130,1.565237252844191,,29.4306926615039,1.6448876496850846,,0.8511464474564089,146,B0018_E11,False,B0018,Eco
131,1.5602034718806492,,24.97661361591597,0.4448637095308204,,0.8484430324119114,145,B0018_E11,False,B0018,Eco
132,1.556080125260613,,28.90391179908505,1.4871238419059416,,0.8461564771603906,144,B0018_E11,False,B0018,Eco
133,1.55023029328596,,25.565914648631296,0.606708680702279,,0.8425503050874688,143,B0018_E11,False,B0018,Eco
134,1.542817207611254,,28.25396041997576,1.3281915404705622,,0.8385889605552778,142,B0018_E11,False,B0018,Eco
135,1.5379257981120555,,26.119389464671418,0.7685796621985291,,0.8358853826256036,141,B0018_E11,False,B0018,Eco
136,1.533891976355607,,27.55665242762801,1.1704870595138568,,0.8336551640476997,140,B0018_E11,False,B0018,Eco
137,1.5317177010799494,,26.565235233805105,0.9254631048816468,,0.832680055727349,139,B0018_E11,False,B0018,Eco
138,1.5318129587530565,,26.805856088379436,1.0055483821298377,,0.8325205994675607,138,B0018_E11,False,B0018,Eco
139,1.5290594480818267,,27.0682232627066,1.0888816542397743,,0.8312603218010948,137,B0018_E11,False,B0018,Eco
140,1.524484766182456,,26.119977490659316,0.8451302189101992,,0.8288263242147756,136,B0018_E11,False,B0018,Eco
141,1.5185357172913276,,27.59961085311722,1.2487668296487708,,0.8257292981715268,135,B0018_E11,False,B0018,Eco
142,1.5107833855911494,,25.540750912683254,0.6882622726713772,,0.8215929894412923,134,B0018_E11,False,B0018,Eco
